20545116	16000000	06	['Columbia Pictures', 'Silver Pictures', 'Sony Pictures']	['Action', 'Crime']	en	107
6348889	20000000	10	['Muskat Filmed Properties', 'Amazon Studios', 'Frenesy Film Company', 'First Sun', 'MeMo Films', 'K Period Media', 'Mythology Entertainment', 'Vega Baby']	['Horror', 'Fantasy', 'Mystery']	en	152
41036181	7700000	11	['Screen Gems', 'Broken Road Productions']	['Horror', 'Drama']	en	86
57076286	30000000	02	['Warner Bros. Pictures', 'Malpaso Productions', 'Village Roadshow Pictures']	['History', 'Drama', 'Thriller']	en	94
158256993	25000000	09	['Universal Pictures', 'StudioCanal', 'Working Title Films', 'Perfect World Pictures']	['Action', 'Adventure', 'Comedy']	en	89
31039126	12500000	03	['Aviron Pictures', 'White Comet Films', 'Bloom', 'Rogue Pictures', 'Universal Pictures', 'The Fyzz']	['Horror', 'Thriller']	en	85
4343227	10000000	06	['Highland Film Group', 'Michael Fiore Films', 'EFO Films']	['Crime', 'Drama', 'History', 'Thriller']	en	110
21000000	80000	06	['Rahaman Studios']	['Action', 'Crime', 'Drama', 'Thriller']	en	97
112790210	18300000	08	['Lotte Entertainment', 'Dexter Studios', 'Realies Pictures']	['Drama', 'Fantasy', 'Action']	ko	141
16367326	3500000	01	['LD Entertainment']	['Romance', 'Drama', 'Music']	en	104
5566776	9800000	10	['Zentropa Entertainments', 'Copenhagen Film Fund', 'Slot Machine', 'Film i Väst', 'Zentropa International Sweden', 'Zentropa International France', 'Zentropa International Köln']	['Drama', 'Horror', 'Crime', 'Thriller']	en	152
72282227	16000000	11	['STX Entertainment', 'Nuyorican Productions', 'Universal Pictures']	['Romance', 'Comedy']	en	100
7649973	25000000	10	['Plan B Entertainment', 'Big Indie Pictures']	['Drama']	en	121
12371132	15000000	06	['The Ink Factory', 'Marc Platt Productions', 'Point of No Return', '127 Wall']	['Thriller', 'Science Fiction', 'Action']	en	94
34764055	20000000	03	['Tyler Perry Studios']	['Thriller']	en	120
6102076	4900000	02	['FilmWave', 'Likely Story', 'Silver Reel']	['Drama', 'Fantasy', 'Romance']	en	97
395044706	75000000	07	['Universal Pictures', 'Legendary Pictures', 'Perfect World Pictures', 'Littlestar', 'Playtone', 'DENTSU', 'Fuji Television Network', 'Croatian Audiovisual Centre']	['Comedy', 'Romance']	en	113
49078000	6000000	05	['Will Packer Productions', 'Breaking In Pictures']	['Thriller', 'Crime', 'Action', 'Horror']	en	88
2133033	8933400	11	['Wild Bunch', 'ARTE France Cinéma', 'Canal+', 'Pandora Film', 'Andrew Lauren Productions (ALP)', 'Alcatraz Films', 'The Apocalypse Films', 'Madants', 'Ciné+', 'ZDF', 'British Film Institute', 'BFI Film Fund', 'A24']	['Science Fiction', 'Drama', 'Mystery', 'Thriller']	en	113
36220872	8000000	12	['AMedia', 'Mars Media Entertainment']	['War', 'Action', 'Drama', 'History']	ru	139
87625666	59000000	03	['Rocket Pictures', 'Paramount Animation', 'Metro-Goldwyn-Mayer']	['Animation', 'Family', 'Fantasy', 'Comedy', 'Adventure', 'Mystery']	en	86
27506452	40000000	08	['STX Entertainment', 'Black Bear Pictures', 'Henson Alternative', 'Huayi Brothers', 'On the Day']	['Action', 'Comedy', 'Crime']	en	91
2053469	8500000	06	['Michael De Luca Productions', 'Good Fear', 'Stay Gold Features', 'Vendian Entertainment', 'Boo Pictures', 'Cool Productions', 'P2 Films', 'Salem Street Entertainment', 'Sprockefeller Pictures', 'UnLTD Productions', 'PASTEL', 'A24']	['Crime', 'Drama', 'Mystery']	en	139
91708374	44005000	09	['Village Roadshow Pictures Asia', 'LeVision Pictures']	['Action', 'Drama']	zh	116
8751856	20000000	04	['3QU Media', 'Cinesite', 'Storyoscopic Films', 'Vanguard Animation', 'WV Enterprises']	['Comedy', 'Music', 'Family', 'Animation']	en	90
24340302	5500000	06	['Peppermint&company', 'Warner Bros. Korea', 'Goldmoon']	['Action']	ko	125
